Close,High,Low,Open,Volume,Return,Date,Week_Number,Year,Day,Weekday,mean_return,volatility,label
203.3000031,223.0200043,203,223.0200043,65990700,-3.214,11/18/20,46,2020,18,Wednesday,1.3924,4.788549133,green
205.6699982,209.4400024,199.8999939,200.4499969,34236100,1.166,11/19/20,46,2020,19,Thursday,1.3924,4.788549133,green
199.6199951,206.5800018,199.1699982,204.5899963,18230900,-2.942,11/20/20,46,2020,20,Friday,1.3924,4.788549133,green
211.5299988,214.2100067,201.8699951,203.2400055,28372400,5.966,11/23/20,47,2020,23,Monday,2.08575,3.132536392,green
218.4900055,222.9499969,215.7599945,219.4299927,31132000,3.29,11/24/20,47,2020,24,Tuesday,2.08575,3.132536392,green
217.6100006,221,213.0899963,217.7100067,19254100,-0.403,11/25/20,47,2020,25,Wednesday,2.08575,3.132536392,green
216.5,219.9299927,216.0399933,218.25,9970200,-0.51,11/27/20,47,2020,27,Friday,2.08575,3.132536392,green
210.7100067,217.7799988,208.5200043,215.6999969,16501900,-2.674,11/30/20,48,2020,30,Monday,1.5156,3.934087861,green
213.0099945,218.0899963,213,214.3099976,15754200,1.092,12/1/20,48,2020,1,Tuesday,1.5156,3.934087861,green
223.8500061,224.9900055,210.3000031,213.0099945,25912300,5.089,12/2/20,48,2020,2,Wednesday,1.5156,3.934087861,green
237.1999969,242,226.5299988,228.3000031,45945100,5.964,12/3/20,48,2020,3,Thursday,1.5156,3.934087861,green
232.7100067,238.1799927,230.25,236.3600006,29378400,-1.893,12/4/20,48,2020,4,Friday,1.5156,3.934087861,green
238.1699982,244.0800018,237.1100006,238.5,33246700,2.346,12/7/20,49,2020,7,Monday,-0.192,1.837475034,green
236.5700073,241.6999969,234.4600067,238.6999969,19682000,-0.672,12/8/20,49,2020,8,Tuesday,-0.192,1.837475034,green
232.0599976,240.8399963,228.2799988,238.6399994,19043600,-1.906,12/9/20,49,2020,9,Wednesday,-0.192,1.837475034,green
234.4299927,237.0099945,228.0200043,228.1000061,16185000,1.021,12/10/20,49,2020,10,Thursday,-0.192,1.837475034,green
230.3300018,236.2200012,228.3300018,232.8200073,17311800,-1.749,12/11/20,49,2020,11,Friday,-0.192,1.837475034,green
228.6199951,237.6300049,228.3699951,235,19231200,-0.742,12/14/20,50,2020,14,Monday,-0.9324,0.936762136,red
229.5,232.5,224.3600006,230,18993700,0.385,12/15/20,50,2020,15,Tuesday,-0.9324,0.936762136,red
225.8699951,232.3699951,225.3000031,229.3300018,17858400,-1.582,12/16/20,50,2020,16,Wednesday,-0.9324,0.936762136,red
221.2400055,228.4900055,220.5299988,227.2400055,17465600,-2.05,12/17/20,50,2020,17,Thursday,-0.9324,0.936762136,red
219.75,223.4600067,218.6100006,222.0500031,19092800,-0.673,12/18/20,50,2020,18,Friday,-0.9324,0.936762136,red
219.3099976,219.4299927,211.1000061,212.3399963,18726500,-0.2,12/21/20,51,2020,21,Monday,-0.2955,0.647733227,green
218.7799988,223.8899994,217.6999969,223.2799988,13280000,-0.242,12/22/20,51,2020,22,Tuesday,-0.2955,0.647733227,green
219.6900024,224.3999939,219.3200073,219.5500031,10869000,0.416,12/23/20,51,2020,23,Wednesday,-0.2955,0.647733227,green
217.1499939,219.8800049,216.0500031,219.6199951,6398500,-1.156,12/24/20,51,2020,24,Thursday,-0.2955,0.647733227,green
216.0899963,219.1999969,215.1600037,218.1900024,9090600,-0.488,12/28/20,52,2020,28,Monday,-0.35625,0.639172577,green
216.25,221.6799927,215.3999939,218.3000031,14593800,0.074,12/29/20,52,2020,29,Tuesday,-0.35625,0.639172577,green
216.6699982,218.5500031,214.3699951,216.3600006,10812600,0.194,12/30/20,52,2020,30,Wednesday,-0.35625,0.639172577,green
214.0599976,216.8999939,212.6999969,216.2400055,10487600,-1.205,12/31/20,52,2020,31,Thursday,-0.35625,0.639172577,green
202.7200012,210.1999969,202.4900055,210,21225600,-5.298,1/4/21,1,2021,4,Monday,-0.3424,3.509200521,green
211.6300049,213.3500061,204.6000061,204.7400055,19338300,4.395,1/5/21,1,2021,5,Tuesday,-0.3424,3.509200521,green
211.0299988,215.6100006,209.3399963,210.2200012,16202200,-0.284,1/6/21,1,2021,6,Wednesday,-0.3424,3.509200521,green
212.7100067,216.6000061,211.7799988,213.3899994,14474100,0.796,1/7/21,1,2021,7,Thursday,-0.3424,3.509200521,green
209.8999939,214.1000061,208.1600037,213.6100006,14144000,-1.321,1/8/21,1,2021,8,Friday,-0.3424,3.509200521,green
206.7899933,207.7799988,201.0099945,203.0299988,16770300,-1.482,1/11/21,2,2021,11,Monday,-0.527,1.623416305,green
208.4100037,209.0599976,204.8099976,206.6499939,12836200,0.783,1/12/21,2,2021,12,Tuesday,-0.527,1.623416305,green
207.2100067,208.7899933,204.8500061,207.1499939,8570500,-0.576,1/13/21,2,2021,13,Wednesday,-0.527,1.623416305,green
209.9100037,214.1900024,208.2100067,208.7899933,12446800,1.303,1/14/21,2,2021,14,Thursday,-0.527,1.623416305,green
204.3200073,209.25,204.1999969,208.9600067,11103300,-2.663,1/15/21,2,2021,15,Friday,-0.527,1.623416305,green
210.7100067,211.5200043,206.5200043,206.9900055,11947200,3.127,1/19/21,3,2021,19,Tuesday,0.2025,2.157334389,green
211.4499969,215.5899963,211.2100067,213.2400055,9727000,0.351,1/20/21,3,2021,20,Wednesday,0.2025,2.157334389,green
207.4100037,211.9299927,206.3399963,211.7200012,11091300,-1.911,1/21/21,3,2021,21,Thursday,0.2025,2.157334389,green
205.8399963,206.6999969,204.2700043,205.5500031,7514600,-0.757,1/22/21,3,2021,22,Friday,0.2025,2.157334389,green
203.3600006,203.8000031,199.3000031,203.2700043,14276200,-1.205,1/25/21,4,2021,25,Monday,-1.142,2.014080684,red
202.0599976,208.3500061,201.7899933,205.3399963,11011800,-0.639,1/26/21,4,2021,26,Tuesday,-1.142,2.014080684,red
194.0299988,199.4700012,191.8500061,196.8999939,20948500,-3.974,1/27/21,4,2021,27,Wednesday,-1.142,2.014080684,red
197.2299957,200.4199982,196,198.0500031,10403200,1.649,1/28/21,4,2021,28,Thursday,-1.142,2.014080684,red
194.1900024,201.5700073,193.1199951,198.3000031,13683700,-1.541,1/29/21,4,2021,29,Friday,-1.142,2.014080684,red
195.8399963,197.3800049,192.8600006,196,9061900,0.85,2/1/21,5,2021,1,Monday,1.3888,1.751816686,green
200.9400024,203.0299988,198.0899963,198.9799957,11130600,2.604,2/2/21,5,2021,2,Tuesday,1.3888,1.751816686,green
207.3899994,208.1600037,201.2599945,202,11836900,3.21,2/3/21,5,2021,3,Wednesday,1.3888,1.751816686,green
210.6399994,212.4799957,208.0200043,209.8699951,11869900,1.567,2/4/21,5,2021,4,Thursday,1.3888,1.751816686,green
207.9299927,213.1999969,206.6600037,212.25,9546100,-1.287,2/5/21,5,2021,5,Friday,1.3888,1.751816686,green
211.9499969,211.9900055,208.3000031,209.5500031,11182100,1.933,2/8/21,6,2021,8,Monday,0.2996,1.424515461,green
215.1199951,216.7299957,208.8999939,210.6000061,13615700,1.496,2/9/21,6,2021,9,Tuesday,0.2996,1.424515461,green
211.9199982,217.4900055,211.1199951,215.6499939,11510700,-1.488,2/10/21,6,2021,10,Wednesday,0.2996,1.424515461,green
210.6600037,213.9900055,208.5700073,212.2400055,7140200,-0.595,2/11/21,6,2021,11,Thursday,0.2996,1.424515461,green
210.9799957,213.1600037,209.6699982,210.3600006,6010800,0.152,2/12/21,6,2021,12,Friday,0.2996,1.424515461,green
217.1799927,217.3999939,212.3300018,213.0800018,10171100,2.939,2/16/21,7,2021,16,Tuesday,0.805,3.459091885,green
215.5200043,218.7100067,212.6799927,215.5200043,9276000,-0.764,2/17/21,7,2021,17,Wednesday,0.805,3.459091885,green
208.4799957,214.3399963,208.0800018,213.4499969,9121300,-3.267,2/18/21,7,2021,18,Thursday,0.805,3.459091885,green
217.4700012,217.6399994,209.1499939,209.9700012,12415300,4.312,2/19/21,7,2021,19,Friday,0.805,3.459091885,green
212.8800049,220.3899994,210.8000031,211.8899994,21413700,-2.111,2/22/21,8,2021,22,Monday,-0.4042,5.134681266,green
212.1199951,214.75,206.6000061,214.1499939,15996700,-0.357,2/23/21,8,2021,23,Tuesday,-0.4042,5.134681266,green
229.3399963,229.6100006,211.6000061,212.1000061,30709300,8.118,2/24/21,8,2021,24,Wednesday,-0.4042,5.134681266,green
216.4499969,228.5,214.7100067,227.8000031,19283000,-5.62,2/25/21,8,2021,25,Thursday,-0.4042,5.134681266,green
212.0099945,220.6600037,211.2899933,218.5099945,12838400,-2.051,2/26/21,8,2021,26,Friday,-0.4042,5.134681266,green
224.3899994,226.9799957,219.0200043,219.6000061,18735400,5.839,3/1/21,9,2021,1,Monday,1.0728,3.075107185,green
223.1399994,227.1900024,222.1499939,224.7899933,11114400,-0.557,3/2/21,9,2021,2,Tuesday,1.0728,3.075107185,green
228.5599976,235.3999939,225.0399933,226.3600006,30426000,2.429,3/3/21,9,2021,3,Wednesday,1.0728,3.075107185,green
224.7100067,237.1000061,218.6999969,232.7299957,26645100,-1.684,3/4/21,9,2021,4,Thursday,1.0728,3.075107185,green
223.2200012,229.9199982,213.8000031,229.0099945,20026600,-0.663,3/5/21,9,2021,5,Friday,1.0728,3.075107185,green
224.0299988,229.8899994,223.7100067,226.6699982,13836800,0.363,3/8/21,10,2021,8,Monday,3.8446,2.717720883,green
230.6100006,234.0599976,222.5800018,226.8099976,21001200,2.937,3/9/21,10,2021,9,Tuesday,3.8446,2.717720883,green
245.3399963,246.8000031,232.8800049,233.8099976,27753400,6.387,3/10/21,10,2021,10,Wednesday,3.8446,2.717720883,green
252,256.6499939,246.5500031,248.7700043,30139200,2.715,3/11/21,10,2021,11,Thursday,3.8446,2.717720883,green
269.1900024,269.7200012,253.5,253.8600006,35264300,6.821,3/12/21,10,2021,12,Friday,3.8446,2.717720883,green
265.6300049,278.5700073,264.3299866,274.1499939,34816700,-1.322,3/15/21,11,2021,15,Monday,-0.9824,2.795890073,red
255.2100067,264.1700134,254.0200043,263.230011,28785800,-3.923,3/16/21,11,2021,16,Tuesday,-0.9824,2.795890073,red
263.5899963,263.6099854,253.6799927,254.6999969,23785500,3.284,3/17/21,11,2021,17,Wednesday,-0.9824,2.795890073,red
256.0599976,267.3699951,254.7299957,261.3200073,24595500,-2.857,3/18/21,11,2021,18,Thursday,-0.9824,2.795890073,red
255.8200073,258.8800049,251.3099976,257.75,17330800,-0.094,3/19/21,11,2021,19,Friday,-0.9824,2.795890073,red
251.2299957,257.6700134,250.1600037,255.8200073,15230000,-1.794,3/22/21,12,2021,22,Monday,-0.843,2.648580469,green
241.25,251.3000031,239.4299927,249.2599945,21358200,-3.972,3/23/21,12,2021,23,Tuesday,-0.843,2.648580469,green
239.2400055,248.8000031,239.0599976,243.75,24055100,-0.833,3/24/21,12,2021,24,Wednesday,-0.843,2.648580469,green
247.1900024,247.5800018,231.6999969,234.3399963,27553600,3.323,3/25/21,12,2021,25,Thursday,-0.843,2.648580469,green
244.8699951,250.8999939,240.3000031,249.6199951,17157100,-0.939,3/26/21,12,2021,26,Friday,-0.843,2.648580469,green
250.5200043,254.7100067,248.0299988,251.3000031,22198800,2.307,3/29/21,13,2021,29,Monday,0.8215,1.239614322,green
252.0099945,253.5,248.9100037,251.2400055,12577300,0.595,3/30/21,13,2021,30,Tuesday,0.8215,1.239614322,green
254.7200012,257.8800049,253.3600006,254.6999969,14138500,1.075,3/31/21,13,2021,31,Wednesday,0.8215,1.239614322,green
252.9600067,257.8800049,251.3099976,256.6700134,10934500,-0.691,4/1/21,13,2021,1,Thursday,0.8215,1.239614322,green
259.3599854,260.480011,256.25,256.5599976,13750300,2.53,4/5/21,14,2021,5,Monday,-0.0358,1.728313687,green
255.1699982,259.3500061,254.6600037,257.2099915,11180300,-1.616,4/6/21,14,2021,6,Tuesday,-0.0358,1.728313687,green
252.5800018,255.8999939,250.8300018,255.3099976,9925700,-1.015,4/7/21,14,2021,7,Wednesday,-0.0358,1.728313687,green
254.9499969,254.9499969,249.3099976,251.6999969,9899900,0.938,4/8/21,14,2021,8,Thursday,-0.0358,1.728313687,green
252.3600006,252.8399963,249.4400024,250.5099945,12255900,-1.016,4/9/21,14,2021,9,Friday,-0.0358,1.728313687,green
249.5200043,251.5500031,246.2899933,250.5700073,10383600,-1.125,4/12/21,15,2021,12,Monday,-0.3288,1.087396984,green
253.2700043,254.4900055,246.1000061,248.3300018,15901400,1.503,4/13/21,15,2021,13,Tuesday,-0.3288,1.087396984,green
252.4299927,258.3699951,251.2799988,255.3200073,12661800,-0.332,4/14/21,15,2021,14,Wednesday,-0.3288,1.087396984,green
251.1100006,254.1199951,249.4299927,253.5599976,9479000,-0.523,4/15/21,15,2021,15,Thursday,-0.3288,1.087396984,green
248.1799927,253.0500031,246.2299957,252,14606000,-1.167,4/16/21,15,2021,16,Friday,-0.3288,1.087396984,green
244.1499939,247,242.2200012,247,9249300,-1.624,4/19/21,16,2021,19,Monday,-0.7816,2.276886976,green
234.0599976,241.0899963,232.3399963,241.0299988,19483600,-4.133,4/20/21,16,2021,20,Tuesday,-0.7816,2.276886976,green
235.9199982,236.7599945,230.2200012,232.2200012,12847000,0.795,4/21/21,16,2021,21,Wednesday,-0.7816,2.276886976,green
234.3300018,239.6499939,233.3800049,235.9600067,13854400,-0.674,4/22/21,16,2021,22,Thursday,-0.7816,2.276886976,green
238.3800049,238.5800018,233.1100006,233.8899994,11533100,1.728,4/23/21,16,2021,23,Friday,-0.7816,2.276886976,green
241.4400024,244.6499939,240.1000061,240.2400055,10599600,1.284,4/26/21,17,2021,26,Monday,-0.3334,1.593124697,green
242.4700012,243.4900055,239.4100037,241.8800049,10583300,0.427,4/27/21,17,2021,27,Tuesday,-0.3334,1.593124697,green
235.4600067,239.6499939,232.8500061,239,19054100,-2.891,4/28/21,17,2021,28,Wednesday,-0.3334,1.593124697,green
235.9400024,237.6799927,231.8000031,237,12296100,0.204,4/29/21,17,2021,29,Thursday,-0.3334,1.593124697,green
234.3099976,236.7700043,232.6999969,233.6799927,10380400,-0.691,4/30/21,17,2021,30,Friday,-0.3334,1.593124697,green
235.1900024,237.1000061,233.8099976,234.1100006,9887800,0.376,5/3/21,18,2021,3,Monday,0.1114,1.770448333,green
233.6300049,236.6499939,225.6499939,235.75,17807200,-0.663,5/4/21,18,2021,4,Tuesday,0.1114,1.770448333,green
228.1799927,233.4900055,227.5599976,232.4499969,14913500,-2.333,5/5/21,18,2021,5,Wednesday,0.1114,1.770448333,green
229.8099976,231.1699982,226.5500031,229.3000031,11857100,0.714,5/6/21,18,2021,6,Thursday,0.1114,1.770448333,green
235.4700012,235.9100037,227.9900055,229.8000031,12823000,2.463,5/7/21,18,2021,7,Friday,0.1114,1.770448333,green
232.9299927,241.1000061,232.5,236.8399963,14813900,-1.079,5/10/21,19,2021,10,Monday,-0.5792,2.377164529,green
228.8800049,230.1300049,223.8500061,226.5599976,16273200,-1.739,5/11/21,19,2021,11,Tuesday,-0.5792,2.377164529,green
220.7799988,229.7400055,220.6300049,227.25,14931200,-3.539,5/12/21,19,2021,12,Wednesday,-0.5792,2.377164529,green
222.6399994,229.2700043,219.0700073,223,16503400,0.842,5/13/21,19,2021,13,Thursday,-0.5792,2.377164529,green
228.4700012,228.8099976,224.3500061,225.9900055,10162400,2.619,5/14/21,19,2021,14,Friday,-0.5792,2.377164529,green
227.9799957,228.2599945,223.5800018,226.2400055,9559300,-0.214,5/17/21,20,2021,17,Monday,0.562,1.759893037,green
227.5500031,232.2700043,226.4299927,227.25,10081100,-0.189,5/18/21,20,2021,18,Tuesday,0.562,1.759893037,green
224.4199982,225.1199951,220.2799988,223.1799927,13162700,-1.376,5/19/21,20,2021,19,Wednesday,0.562,1.759893037,green
227.6499939,228.4400024,223.7700043,225.1300049,9218900,1.439,5/20/21,20,2021,20,Thursday,0.562,1.759893037,green
234.8200073,236.3000031,231.3899994,232.8999939,16579000,3.15,5/21/21,20,2021,21,Friday,0.562,1.759893037,green
237.4400024,238.5,232.6000061,235.1399994,10106000,1.116,5/24/21,21,2021,24,Monday,1.033,1.936750113,green
240.7400055,243.7799988,239.2299957,240,12908000,1.39,5/25/21,21,2021,25,Tuesday,1.033,1.936750113,green
241.3699951,242.4900055,239.8699951,241.6999969,7240200,0.262,5/26/21,21,2021,26,Wednesday,1.033,1.936750113,green
250.6999969,252.6000061,247.1900024,248.1100006,18404400,3.865,5/27/21,21,2021,27,Thursday,1.033,1.936750113,green
247.0200043,248.9799957,245.3699951,247.4799957,11197400,-1.468,5/28/21,21,2021,28,Friday,1.033,1.936750113,green
254.7299957,255.6399994,251.5200043,253,13562800,3.121,6/1/21,22,2021,1,Tuesday,0.30925,2.144980866,green
255.6199951,258.3999939,254.6199951,255.6000061,10820400,0.349,6/2/21,22,2021,2,Wednesday,0.30925,2.144980866,green
250.3200073,254.8000031,249.6900024,252.9799957,10402000,-2.073,6/3/21,22,2021,3,Thursday,0.30925,2.144980866,green
249.9199982,251.8000031,248.4900055,251.5099945,8799000,-0.16,6/4/21,22,2021,4,Friday,0.30925,2.144980866,green
252.6600037,253.1999969,248.8099976,251.5,10606000,1.096,6/7/21,23,2021,7,Monday,-0.2074,1.076884534,green
252.7599945,256.3099976,250,256.2600098,15113900,0.04,6/8/21,23,2021,8,Tuesday,-0.2074,1.076884534,green
248.0599976,253.1699982,247.9100037,251.1999969,10693200,-1.859,6/9/21,23,2021,9,Wednesday,-0.2074,1.076884534,green
248.3399963,255.1399994,248.1000061,251.7200012,14519200,0.113,6/10/21,23,2021,10,Thursday,-0.2074,1.076884534,green
247.2799988,251.1199951,245.7799988,250.3500061,9934200,-0.427,6/11/21,23,2021,11,Friday,-0.2074,1.076884534,green
245.1399994,249.1999969,244.3999939,246.4400024,9344400,-0.865,6/14/21,24,2021,14,Monday,-0.8134,0.860609842,green
246.5399933,248.5099945,244.9400024,245.3600006,10630900,0.571,6/15/21,24,2021,15,Tuesday,-0.8134,0.860609842,green
242.2700043,246.0599976,241.5500031,245.25,10529200,-1.732,6/16/21,24,2021,16,Wednesday,-0.8134,0.860609842,green
239.2200012,243.5,237.3300018,241.9600067,10774400,-1.259,6/17/21,24,2021,17,Thursday,-0.8134,0.860609842,green
237.3500061,239.3099976,235.8000031,237.7899933,11965000,-0.782,6/18/21,24,2021,18,Friday,-0.8134,0.860609842,green
245.2799988,245.6199951,237.25,238.6600037,15301800,3.341,6/21/21,25,2021,21,Monday,0.9286,2.015966468,green
243.7799988,244.6300049,241.0800018,244.5,10042500,-0.612,6/22/21,25,2021,22,Tuesday,0.9286,2.015966468,green
243.5700073,246.8699951,243.1699982,244.8000031,9874700,-0.086,6/23/21,25,2021,23,Wednesday,0.9286,2.015966468,green
250.5700073,250.7400055,243.6999969,245.1999969,13755600,2.874,6/24/21,25,2021,24,Thursday,0.9286,2.015966468,green
248.3800049,252.3000031,248.25,250.75,9625800,-0.874,6/25/21,25,2021,25,Friday,0.9286,2.015966468,green
239.9600067,245.0800018,238.8800049,244.7299957,18152000,-3.39,6/28/21,26,2021,28,Monday,-0.9458,1.890997144,red
235.7599945,244.3699951,235.6600037,243.7400055,16743900,-1.75,6/29/21,26,2021,29,Tuesday,-0.9458,1.890997144,red
239.5599976,241.1699982,236,236.2400055,12089100,1.612,6/30/21,26,2021,30,Wednesday,-0.9458,1.890997144,red
239.7299957,241.8000031,238.6100006,240.3600006,9516200,0.071,7/1/21,26,2021,1,Thursday,-0.9458,1.890997144,red
236.6799927,240.1100006,233.4700012,239.5500031,15706600,-1.272,7/2/21,26,2021,2,Friday,-0.9458,1.890997144,red
236.1399994,237.1699982,233.4700012,236.8500061,11045800,-0.228,7/6/21,27,2021,6,Tuesday,0.3175,1.742638325,green
231.7799988,238.0099945,230.5200043,235.1699982,11497000,-1.846,7/7/21,27,2021,7,Wednesday,0.3175,1.742638325,green
236.7700043,237.4700012,226.1600037,227.4799957,17964300,2.153,7/8/21,27,2021,8,Thursday,0.3175,1.742638325,green
239.5899963,240.3800049,236.2200012,237.7700043,12385400,1.191,7/9/21,27,2021,9,Friday,0.3175,1.742638325,green
238.2899933,240.7700043,236.4600067,237.9900055,9071500,-0.543,7/12/21,28,2021,12,Monday,-1.8854,1.482810945,red
228.1999969,234.4900055,228.1600037,232.2700043,21029500,-4.234,7/13/21,28,2021,13,Tuesday,-1.8854,1.482810945,red
224.4499969,230.5200043,224.3000031,229.0200043,12137000,-1.643,7/14/21,28,2021,14,Wednesday,-1.8854,1.482810945,red
222.7599945,226.6699982,220.8000031,222.8800049,12228600,-0.753,7/15/21,28,2021,15,Thursday,-1.8854,1.482810945,red
217.7400055,224,217.0299988,223.1100006,12413400,-2.254,7/16/21,28,2021,16,Friday,-1.8854,1.482810945,red
206.9900055,211.5500031,204.8000031,211.1799927,24123600,-4.937,7/19/21,29,2021,19,Monday,0.3994,3.690328278,green
217.1499939,217.3699951,206.6199951,208.1000061,17027300,4.908,7/20/21,29,2021,20,Tuesday,0.3994,3.690328278,green
222.5399933,224.0899963,218.8999939,219.5,11437600,2.482,7/21/21,29,2021,21,Wednesday,0.3994,3.690328278,green
220.8699951,222.25,218.3099976,221.5200043,9768900,-0.75,7/22/21,29,2021,22,Thursday,0.3994,3.690328278,green
221.5200043,224.6300049,220.9400024,222.9700012,9379500,0.294,7/23/21,29,2021,23,Friday,0.3994,3.690328278,green
225.8500061,226.1199951,219.8899994,220,8933200,1.955,7/26/21,30,2021,26,Monday,0.4714,2.63018161,green
222.2700043,225.6999969,220.4199982,223.1699982,8784200,-1.585,7/27/21,30,2021,27,Tuesday,0.4714,2.63018161,green
231.5700073,237.4900055,231.3300018,234.0500031,19330500,4.184,7/28/21,30,2021,28,Wednesday,0.4714,2.63018161,green
231.6300049,234.8200073,231.1199951,233.6900024,8667900,0.026,7/29/21,30,2021,29,Thursday,0.4714,2.63018161,green
226.4799957,231.1799927,225.3999939,229.3899994,9940100,-2.223,7/30/21,30,2021,30,Friday,0.4714,2.63018161,green
225.3399963,230.4700012,224.8699951,227.1900024,8889100,-0.503,8/2/21,31,2021,2,Monday,0.4306,1.198837479,green
229.0899963,229.1000061,221.3000031,225.8999939,7326400,1.664,8/3/21,31,2021,3,Tuesday,0.4306,1.198837479,green
226.6300049,232.3500061,225.3300018,226.4199982,9756300,-1.074,8/4/21,31,2021,4,Wednesday,0.4306,1.198837479,green
229.9400024,231.5399933,226.4900055,226.6799927,8362600,1.461,8/5/21,31,2021,5,Thursday,0.4306,1.198837479,green
231.3300018,233.5700073,230.4199982,231.5500031,6061900,0.605,8/6/21,31,2021,6,Friday,0.4306,1.198837479,green
232.2700043,233.5700073,226.8899994,229,8358600,0.406,8/9/21,32,2021,9,Monday,0.2764,1.349305488,green
235.7799988,236.8500061,231.6199951,231.9700012,9603500,1.511,8/10/21,32,2021,10,Tuesday,0.2764,1.349305488,green
239.4900055,239.5899963,234.5800018,236.6100006,9664000,1.574,8/11/21,32,2021,11,Wednesday,0.2764,1.349305488,green
238.1799927,241.1499939,236.5099945,240,6810000,-0.547,8/12/21,32,2021,12,Thursday,0.2764,1.349305488,green
234.4600067,239.6900024,234.2799988,238.0099945,6390300,-1.562,8/13/21,32,2021,13,Friday,0.2764,1.349305488,green
229.0599976,232.0299988,227.1399994,231.8999939,7622000,-2.303,8/16/21,33,2021,16,Monday,-1.9242,1.380000616,red
222.2200012,226.2400055,219.8000031,226.1999969,13124000,-2.986,8/17/21,33,2021,17,Tuesday,-1.9242,1.380000616,red
219,223.6499939,218.8999939,221.7299957,9000900,-1.449,8/18/21,33,2021,18,Wednesday,-1.9242,1.380000616,red
212.1600037,218.3000031,211.7299957,216.3000031,11404400,-3.123,8/19/21,33,2021,19,Thursday,-1.9242,1.380000616,red
212.6699982,214.7400055,210.9400024,212.3099976,9335700,0.24,8/20/21,33,2021,20,Friday,-1.9242,1.380000616,red
219.3999939,220.1799927,215.3800049,215.8300018,10392100,3.165,8/23/21,34,2021,23,Monday,0.857,2.080408133,green
221.4299927,223.1000061,219.8000031,220.1100006,8942600,0.925,8/24/21,34,2021,24,Tuesday,0.857,2.080408133,green
221.0299988,222.3000031,219.1000061,221.5,6528900,-0.181,8/25/21,34,2021,25,Wednesday,0.857,2.080408133,green
216.5,222.8999939,215.9100037,221.4100037,8341400,-2.049,8/26/21,34,2021,26,Thursday,0.857,2.080408133,green
221.75,222.4299927,216.8600006,217.4700012,7684900,2.425,8/27/21,34,2021,27,Friday,0.857,2.080408133,green
217.6600037,222.3699951,217.5299988,222.3500061,7587800,-1.844,8/30/21,35,2021,30,Monday,-0.3182,1.3227183,green
219.5,221.3300018,217.0899963,217.3300018,6764500,0.845,8/31/21,35,2021,31,Tuesday,-0.3182,1.3227183,green
218.1199951,221.7599945,217.6199951,220,7157400,-0.629,9/1/21,35,2021,1,Wednesday,-0.3182,1.3227183,green
220.8300018,223.8399963,218.0800018,218.9499969,8899500,1.242,9/2/21,35,2021,2,Thursday,-0.3182,1.3227183,green
218.1699982,221.1799927,217.4600067,219.4499969,6393500,-1.205,9/3/21,35,2021,3,Friday,-0.3182,1.3227183,green
214.2400055,216.7100067,212.1699982,215.9100037,13196100,-1.801,9/7/21,36,2021,7,Tuesday,-0.9065,1.425807257,green
211.3800049,216.0800018,210.5099945,213.6000061,8877600,-1.335,9/8/21,36,2021,8,Wednesday,-0.9065,1.425807257,green
213.9400024,216.6100006,210.7200012,211.1499939,9242800,1.211,9/9/21,36,2021,9,Thursday,-0.9065,1.425807257,green
210.3000031,215.8899994,210.1199951,215.1600037,6959700,-1.701,9/10/21,36,2021,10,Friday,-0.9065,1.425807257,green
214.4799957,215.6399994,209.8800049,211.3500061,10175900,1.988,9/13/21,37,2021,13,Monday,0.2966,1.330840449,green
211.5700073,216.1100006,210.7100067,215.8399963,9947000,-1.357,9/14/21,37,2021,14,Tuesday,0.2966,1.330840449,green
214.2200012,214.3500061,210.3200073,211.7899933,7916300,1.253,9/15/21,37,2021,15,Wednesday,0.2966,1.330840449,green
213.3600006,216.3099976,213.3099976,213.9600067,6370900,-0.401,9/16/21,37,2021,16,Thursday,0.2966,1.330840449,green
213.3600006,215.3699951,211.9100037,213.1199951,7932700,0,9/17/21,37,2021,17,Friday,0.2966,1.330840449,green
209.5,212.4299927,206.5299988,210.8099976,10567400,-1.809,9/20/21,38,2021,20,Monday,0.762,2.275752403,green
208.5099945,211.7599945,207.7200012,210.25,7139000,-0.473,9/21/21,38,2021,21,Tuesday,0.762,2.275752403,green
216.9799957,217.9900055,209.6499939,210,10953000,4.062,9/22/21,38,2021,22,Wednesday,0.762,2.275752403,green
221.1000061,222.6199951,217.1499939,217.8099976,9344600,1.899,9/23/21,38,2021,23,Thursday,0.762,2.275752403,green
221.3899994,222.4100037,218.6600037,219.1300049,6498200,0.131,9/24/21,38,2021,24,Friday,0.762,2.275752403,green
224.1600037,228.6000061,223.8800049,224,9749200,1.251,9/27/21,39,2021,27,Monday,0.4436,2.768550848,green
218.4100037,224.5800018,216.4199982,222.8999939,9639800,-2.565,9/28/21,39,2021,28,Tuesday,0.4436,2.768550848,green
225.3600006,229.9400024,224.8600006,227.8000031,16808000,3.182,9/29/21,39,2021,29,Wednesday,0.4436,2.768550848,green
219.9400024,226.1499939,219.4600067,226.0800018,10366900,-2.405,9/30/21,39,2021,30,Thursday,0.4436,2.768550848,green
226,226.7200012,220.6000061,222.8500061,9113600,2.755,10/1/21,39,2021,1,Friday,0.4436,2.768550848,green
223.7899933,227.9700012,222,225.6799927,6946100,-0.978,10/4/21,40,2021,4,Monday,0.036,0.619251161,green
224.4199982,226.4499969,222.4199982,224.2700043,5687300,0.282,10/5/21,40,2021,5,Tuesday,0.036,0.619251161,green
