Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,NKE,NKE,NKE,NKE,NKE,,,
2020-04-20,2020,4,20,Monday,16,2020-16,82.32,83.26,81.47,81.83,7244400,-0.022355779507542417,78.65642857142858,80.5512
2020-04-21,2020,4,21,Tuesday,16,2020-16,80.05,80.9,79.21,79.31,6597000,-0.030716758872016303,78.82000000000001,80.2912
2020-04-22,2020,4,22,Wednesday,16,2020-16,80.97,83.26,80.45,82.64,6463000,0.041901599245766086,79.45428571428572,80.087
2020-04-23,2020,4,23,Thursday,16,2020-16,82.79,83.34,81.23,81.31,5343500,-0.015996218370631032,79.93357142857144,79.8562
2020-04-24,2020,4,24,Friday,16,2020-16,82.75,82.96,81.59,82.26,4450100,0.011676901496990633,80.5657142857143,79.589
2020-04-27,2020,4,27,Monday,17,2020-17,82.27,83.66,81.28,83.19,6875100,0.011316110925264855,80.88071428571429,79.3336
2020-04-28,2020,4,28,Tuesday,17,2020-17,84.29,84.44,82.51,82.66,5145400,-0.006377814555598493,81.1892857142857,79.06439999999999
2020-04-29,2020,4,29,Wednesday,17,2020-17,83.78,85.08,81.76,81.98,9461400,-0.008220787280299402,81.37285714285714,78.81020000000001
2020-04-30,2020,4,30,Thursday,17,2020-17,80.99,81.92,80.53,81.16,9371400,-0.010105714737713933,81.39928571428572,78.53099999999999
2020-05-01,2020,5,1,Friday,17,2020-17,79.75,80.16,78.95,79.63,6151200,-0.018811625689025502,81.47142857142856,78.22
2020-05-04,2020,5,4,Monday,18,2020-18,78.83,79.87,78.48,79.83,6348900,0.002455160387843547,81.35714285714286,77.9554
2020-05-05,2020,5,5,Tuesday,18,2020-18,80.56,82.41,80.09,81.17,6321500,0.016909391106130434,81.50071428571428,77.798
2020-05-06,2020,5,6,Wednesday,18,2020-18,81.97,82.56,81.39,82.33,7342300,0.01422007764283828,81.64285714285714,77.71979999999999
2020-05-07,2020,5,7,Thursday,18,2020-18,83.22,84.0,82.27,82.44,4565900,0.0013567733906723056,81.55285714285715,77.6604
2020-05-08,2020,5,8,Friday,18,2020-18,83.88,84.38,83.4,84.21,5488000,0.021454634431286257,81.72285714285714,77.7006
2020-05-11,2020,5,11,Monday,19,2020-19,83.27,85.1,82.98,84.65,4937600,0.005195824857694431,82.10428571428572,77.7296
2020-05-12,2020,5,12,Tuesday,19,2020-19,85.21,85.34,82.06,82.16,5622600,-0.02936340370072099,82.07000000000001,77.6472
2020-05-13,2020,5,13,Wednesday,19,2020-19,81.34,81.68,79.31,80.08,6739800,-0.02537941488420281,81.98214285714286,77.5558
2020-05-14,2020,5,14,Thursday,19,2020-19,79.13,80.6,78.3,80.57,7431800,0.006161244592940207,81.86142857142856,77.421
2020-05-15,2020,5,15,Friday,19,2020-19,79.36,81.2,79.02,80.98,9165000,0.005083691620308084,81.70357142857142,77.3542
2020-05-18,2020,5,18,Monday,20,2020-20,84.24,85.27,83.67,84.75,8517200,0.04655731298358923,81.85285714285715,77.4042
2020-05-19,2020,5,19,Tuesday,20,2020-20,84.57,87.34,84.54,85.19,6514100,0.005162362117579367,82.08214285714287,77.542
2020-05-20,2020,5,20,Wednesday,20,2020-20,86.76,87.37,86.29,86.53,6347000,0.015736055066117194,82.46571428571428,77.62859999999999
2020-05-21,2020,5,21,Thursday,20,2020-20,86.46,87.86,85.99,87.75,7504300,0.014093402584439918,83.0457142857143,77.8196
2020-05-22,2020,5,22,Friday,20,2020-20,87.9,88.11,86.9,87.27,4049500,-0.005410491608116796,83.57714285714285,78.1836
2020-05-26,2020,5,26,Tuesday,21,2020-21,89.35,90.7,88.7,89.94,7185200,0.030613397423154165,84.20357142857144,78.5752
2020-05-27,2020,5,27,Wednesday,21,2020-21,91.34,93.08,90.87,92.97,7915900,0.03363708487080186,84.96357142857143,79.191
2020-05-28,2020,5,28,Thursday,21,2020-21,93.17,93.73,91.46,91.66,7260700,-0.01411845359837438,85.62214285714286,79.72399999999999
2020-05-29,2020,5,29,Friday,21,2020-21,91.63,92.62,90.46,92.0,10332500,0.0037162758331363843,86.17857142857143,80.2972
2020-06-01,2020,6,1,Monday,22,2020-22,91.83,93.12,91.35,92.89,4295400,0.009738365800910698,86.76714285714286,80.8454
2020-06-02,2020,6,2,Tuesday,22,2020-22,92.78,94.14,92.22,94.01,10798700,0.012055309446328932,87.61357142857142,81.4698
2020-06-03,2020,6,3,Wednesday,22,2020-22,94.5,97.57,94.37,97.16,5867700,0.033452719319202906,88.83357142857142,82.24380000000001
2020-06-04,2020,6,4,Thursday,22,2020-22,96.74,96.96,93.76,94.52,8775000,-0.027183014746224865,89.83,82.7876
2020-06-05,2020,6,5,Friday,22,2020-22,97.06,97.7,95.31,95.85,8363600,0.014119329067512343,90.89214285714286,83.23360000000001
2020-06-08,2020,6,8,Monday,23,2020-23,96.17,97.34,95.85,97.33,6165400,0.015383253683079579,91.79071428571429,83.61059999999999
2020-06-09,2020,6,9,Tuesday,23,2020-23,95.95,96.84,95.59,95.78,5385900,-0.01591747542905575,92.54714285714284,83.9766
2020-06-10,2020,6,10,Wednesday,23,2020-23,96.12,96.26,94.92,95.3,5194200,-0.004969061260846286,93.17357142857142,84.29299999999999
2020-06-11,2020,6,11,Thursday,23,2020-23,91.81,92.38,88.54,88.82,10976900,-0.06805729332073474,93.25,84.529
2020-06-12,2020,6,12,Friday,23,2020-23,91.27,91.27,88.41,89.99,7416400,0.013239557003481117,93.44428571428571,84.8536
2020-06-15,2020,6,15,Monday,24,2020-24,87.63,91.53,87.2,91.31,8645300,0.01462192692190345,93.54214285714285,85.18779999999998
2020-06-16,2020,6,16,Tuesday,24,2020-24,94.49,94.57,91.19,92.43,6054400,0.01226494261378197,93.50357142857142,85.56819999999999
2020-06-17,2020,6,17,Wednesday,24,2020-24,92.39,93.55,92.29,92.59,3405500,0.0017165305232476058,93.57000000000001,85.84440000000001
2020-06-18,2020,6,18,Thursday,24,2020-24,92.1,92.78,91.32,91.88,4392400,-0.0076606785400797905,93.56142857142858,86.1152
2020-06-19,2020,6,19,Friday,24,2020-24,93.29,93.3,89.38,89.38,10304000,-0.027120130625308936,93.31071428571428,86.31460000000001
2020-06-22,2020,6,22,Monday,25,2020-25,90.38,92.89,89.61,92.87,6918200,0.03894333392057492,93.22928571428572,86.5562
2020-06-23,2020,6,23,Tuesday,25,2020-25,94.4,95.39,93.99,95.11,6499000,0.02421877541684858,93.08285714285715,86.88600000000001
